Initial Condition,Final Condition,Parameter
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_20_698_sim_.txt,0_20_698_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_23_270_sim_.txt,0_23_270_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_20_1112_sim_.txt,0_20_1112_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_19_755_sim_.txt,0_19_755_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_11_335_sim_.txt,0_11_335_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_6_932_sim_.txt,0_6_932_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_11_153_sim_.txt,0_11_153_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_19_533_sim_.txt,0_19_533_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_17_685_sim_.txt,0_17_685_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_1_741_sim_.txt,0_1_741_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_9_321_sim_.txt,0_9_321_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_15_758_sim_.txt,0_15_758_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_24_1024_sim_.txt,0_24_1024_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_10_466_sim_.txt,0_10_466_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_9_1016_sim_.txt,0_9_1016_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_22_523_sim_.txt,0_22_523_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_8_614_sim_.txt,0_8_614_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_12_163_sim_.txt,0_12_163_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_1_399_sim_.txt,0_1_399_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_5_902_sim_.txt,0_5_902_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_25_318_sim_.txt,0_25_318_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_21_983_sim_.txt,0_21_983_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_12_1221_sim_.txt,0_12_1221_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_2_771_sim_.txt,0_2_771_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_1_1008_sim_.txt,0_1_1008_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_13_1029_sim_.txt,0_13_1029_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_13_456_sim_.txt,0_13_456_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_2_1090_sim_.txt,0_2_1090_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_16_1171_sim_.txt,0_16_1171_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_21_513_sim_.txt,0_21_513_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_16_768_sim_.txt,0_16_768_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_5_592_sim_.txt,0_5_592_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_4_1150_sim_.txt,0_4_1150_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_3_1298_sim_.txt,0_3_1298_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_3_244_sim_.txt,0_3_244_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_15_380_sim_.txt,0_15_380_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_14_843_sim_.txt,0_14_843_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_15_26_sim_.txt,0_15_26_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_2_987_sim_.txt,0_2_987_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_21_775_sim_.txt,0_21_775_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_13_630_sim_.txt,0_13_630_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_2_17_sim_.txt,0_2_17_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_2_517_sim_.txt,0_2_517_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_7_629_sim_.txt,0_7_629_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_14_1187_sim_.txt,0_14_1187_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_20_240_sim_.txt,0_20_240_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_12_305_sim_.txt,0_12_305_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_1_33_sim_.txt,0_1_33_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_12_1047_sim_.txt,0_12_1047_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_22_210_sim_.txt,0_22_210_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_18_735_sim_.txt,0_18_735_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_3_1173_sim_.txt,0_3_1173_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_17_1092_sim_.txt,0_17_1092_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_10_355_sim_.txt,0_10_355_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_6_291_sim_.txt,0_6_291_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_11_1152_sim_.txt,0_11_1152_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_8_127_sim_.txt,0_8_127_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_9_882_sim_.txt,0_9_882_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_5_679_sim_.txt,0_5_679_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_16_483_sim_.txt,0_16_483_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_23_725_sim_.txt,0_23_725_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_15_1202_sim_.txt,0_15_1202_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_11_660_sim_.txt,0_11_660_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_19_200_sim_.txt,0_19_200_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_7_1223_sim_.txt,0_7_1223_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_16_813_sim_.txt,0_16_813_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_12_288_sim_.txt,0_12_288_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_9_412_sim_.txt,0_9_412_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_24_956_sim_.txt,0_24_956_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_9_674_sim_.txt,0_9_674_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_1_214_sim_.txt,0_1_214_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_25_295_sim_.txt,0_25_295_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_15_1064_sim_.txt,0_15_1064_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_1_1185_sim_.txt,0_1_1185_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_11_406_sim_.txt,0_11_406_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_23_543_sim_.txt,0_23_543_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_8_66_sim_.txt,0_8_66_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_7_1045_sim_.txt,0_7_1045_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_14_738_sim_.txt,0_14_738_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_14_88_sim_.txt,0_14_88_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_8_341_sim_.txt,0_8_341_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_3_1315_sim_.txt,0_3_1315_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_10_133_sim_.txt,0_10_133_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_3_0_sim_.txt,0_3_0_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_7_952_sim_.txt,0_7_952_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_18_553_sim_.txt,0_18_553_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_11_896_sim_.txt,0_11_896_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_21_774_sim_.txt,0_21_774_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_13_631_sim_.txt,0_13_631_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_2_16_sim_.txt,0_2_16_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_14_842_sim_.txt,0_14_842_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_15_27_sim_.txt,0_15_27_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_2_986_sim_.txt,0_2_986_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_14_1186_sim_.txt,0_14_1186_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_20_241_sim_.txt,0_20_241_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_1_32_sim_.txt,0_1_32_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_12_304_sim_.txt,0_12_304_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_12_1046_sim_.txt,0_12_1046_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_2_516_sim_.txt,0_2_516_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_7_628_sim_.txt,0_7_628_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_1_1009_sim_.txt,0_1_1009_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_2_770_sim_.txt,0_2_770_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_13_1028_sim_.txt,0_13_1028_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_5_903_sim_.txt,0_5_903_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_1_398_sim_.txt,0_1_398_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_12_162_sim_.txt,0_12_162_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_21_982_sim_.txt,0_21_982_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_25_319_sim_.txt,0_25_319_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_12_1220_sim_.txt,0_12_1220_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_3_1299_sim_.txt,0_3_1299_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_3_245_sim_.txt,0_3_245_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_15_381_sim_.txt,0_15_381_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_13_457_sim_.txt,0_13_457_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_21_512_sim_.txt,0_21_512_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_16_1170_sim_.txt,0_16_1170_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_2_1091_sim_.txt,0_2_1091_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_4_1151_sim_.txt,0_4_1151_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_5_593_sim_.txt,0_5_593_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_16_769_sim_.txt,0_16_769_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_11_407_sim_.txt,0_11_407_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_1_1184_sim_.txt,0_1_1184_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_15_1065_sim_.txt,0_15_1065_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_23_542_sim_.txt,0_23_542_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_8_67_sim_.txt,0_8_67_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_7_1044_sim_.txt,0_7_1044_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_14_739_sim_.txt,0_14_739_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_1_215_sim_.txt,0_1_215_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_9_675_sim_.txt,0_9_675_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_25_294_sim_.txt,0_25_294_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_18_552_sim_.txt,0_18_552_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_3_1314_sim_.txt,0_3_1314_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_7_953_sim_.txt,0_7_953_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_10_132_sim_.txt,0_10_132_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_3_1_sim_.txt,0_3_1_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_11_897_sim_.txt,0_11_897_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_14_89_sim_.txt,0_14_89_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_8_340_sim_.txt,0_8_340_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_8_126_sim_.txt,0_8_126_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_16_482_sim_.txt,0_16_482_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_5_678_sim_.txt,0_5_678_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_9_883_sim_.txt,0_9_883_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_22_211_sim_.txt,0_22_211_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_17_1093_sim_.txt,0_17_1093_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_3_1172_sim_.txt,0_3_1172_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_10_354_sim_.txt,0_10_354_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_18_734_sim_.txt,0_18_734_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_6_290_sim_.txt,0_6_290_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_11_1153_sim_.txt,0_11_1153_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_9_413_sim_.txt,0_9_413_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_12_289_sim_.txt,0_12_289_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_16_812_sim_.txt,0_16_812_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_24_957_sim_.txt,0_24_957_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_23_724_sim_.txt,0_23_724_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_19_201_sim_.txt,0_19_201_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_11_661_sim_.txt,0_11_661_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_15_1203_sim_.txt,0_15_1203_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_7_1222_sim_.txt,0_7_1222_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_15_528_sim_.txt,0_15_528_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_24_1254_sim_.txt,0_24_1254_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_18_276_sim_.txt,0_18_276_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_10_616_sim_.txt,0_10_616_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_3_1430_sim_.txt,0_3_1430_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_9_1266_sim_.txt,0_9_1266_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_22_753_sim_.txt,0_22_753_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_25_920_sim_.txt,0_25_920_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_8_464_sim_.txt,0_8_464_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_17_865_sim_.txt,0_17_865_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_11_323_sim_.txt,0_11_323_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_19_743_sim_.txt,0_19_743_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_20_1104_sim_.txt,0_20_1104_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_23_266_sim_.txt,0_23_266_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_1_531_sim_.txt,0_1_531_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_9_151_sim_.txt,0_9_151_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_4_469_sim_.txt,0_4_469_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_17_693_sim_.txt,0_17_693_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_9_337_sim_.txt,0_9_337_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_1_757_sim_.txt,0_1_757_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_19_525_sim_.txt,0_19_525_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_11_145_sim_.txt,0_11_145_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_6_924_sim_.txt,0_6_924_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_20_878_sim_.txt,0_20_878_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_8_602_sim_.txt,0_8_602_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_8_1208_sim_.txt,0_8_1208_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_24_1032_sim_.txt,0_24_1032_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_22_535_sim_.txt,0_22_535_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_10_470_sim_.txt,0_10_470_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_9_1000_sim_.txt,0_9_1000_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_18_1134_sim_.txt,0_18_1134_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_20_565_sim_.txt,0_20_565_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_12_420_sim_.txt,0_12_420_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_22_828_sim_.txt,0_22_828_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_2_232_sim_.txt,0_2_232_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_13_115_sim_.txt,0_13_115_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_4_974_sim_.txt,0_4_974_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_23_1277_sim_.txt,0_23_1277_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_6_439_sim_.txt,0_6_439_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_19_838_sim_.txt,0_19_838_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_3_707_sim_.txt,0_3_707_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_22_1219_sim_.txt,0_22_1219_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_3_561_sim_.txt,0_3_561_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_24_108_sim_.txt,0_24_108_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_23_1011_sim_.txt,0_23_1011_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_13_373_sim_.txt,0_13_373_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_21_236_sim_.txt,0_21_236_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_14_190_sim_.txt,0_14_190_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_20_1089_sim_.txt,0_20_1089_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_15_835_sim_.txt,0_15_835_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_17_578_sim_.txt,0_17_578_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_4_782_sim_.txt,0_4_782_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_8_979_sim_.txt,0_8_979_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_12_646_sim_.txt,0_12_646_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_21_1281_sim_.txt,0_21_1281_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_21_68_sim_.txt,0_21_68_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_20_703_sim_.txt,0_20_703_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_6_925_sim_.txt,0_6_925_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_11_144_sim_.txt,0_11_144_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_19_524_sim_.txt,0_19_524_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_17_692_sim_.txt,0_17_692_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_4_468_sim_.txt,0_4_468_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_1_756_sim_.txt,0_1_756_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_9_336_sim_.txt,0_9_336_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_24_1033_sim_.txt,0_24_1033_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_22_534_sim_.txt,0_22_534_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_10_471_sim_.txt,0_10_471_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_9_1001_sim_.txt,0_9_1001_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_20_879_sim_.txt,0_20_879_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_8_603_sim_.txt,0_8_603_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_8_1209_sim_.txt,0_8_1209_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_25_921_sim_.txt,0_25_921_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_17_864_sim_.txt,0_17_864_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_8_465_sim_.txt,0_8_465_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_15_529_sim_.txt,0_15_529_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_24_1255_sim_.txt,0_24_1255_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_10_617_sim_.txt,0_10_617_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_3_1431_sim_.txt,0_3_1431_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_9_1267_sim_.txt,0_9_1267_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_18_277_sim_.txt,0_18_277_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_22_752_sim_.txt,0_22_752_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_9_150_sim_.txt,0_9_150_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_1_530_sim_.txt,0_1_530_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_19_742_sim_.txt,0_19_742_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_11_322_sim_.txt,0_11_322_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_23_267_sim_.txt,0_23_267_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_20_1105_sim_.txt,0_20_1105_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_24_109_sim_.txt,0_24_109_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_13_372_sim_.txt,0_13_372_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_23_1010_sim_.txt,0_23_1010_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_21_237_sim_.txt,0_21_237_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_22_1218_sim_.txt,0_22_1218_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_3_560_sim_.txt,0_3_560_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_8_978_sim_.txt,0_8_978_par_.txt
den_110328SWLEC-11028C-037A_F12_Mock_t00.txt,0_4_783_sim_.txt,0_4_783_par_.txt
